orig_index,user_id,label,assess_BUG_25%,assess_BUG_50%,assess_BUG_75%,assess_BUG_count,assess_BUG_max,assess_BUG_mean,assess_BUG_min,assess_BUG_std,assess_BUG_sum,assess_OK_25%,assess_OK_50%,assess_OK_75%,assess_OK_count,assess_OK_max,assess_OK_mean,assess_OK_min,assess_OK_std,assess_OK_sum,assess_ERROR_25%,assess_ERROR_50%,assess_ERROR_75%,assess_ERROR_count,assess_ERROR_max,assess_ERROR_mean,assess_ERROR_min,assess_ERROR_std,assess_ERROR_sum,assess_INITIAL_HINT_25%,assess_INITIAL_HINT_50%,assess_INITIAL_HINT_75%,assess_INITIAL_HINT_count,assess_INITIAL_HINT_max,assess_INITIAL_HINT_mean,assess_INITIAL_HINT_min,assess_INITIAL_HINT_std,assess_INITIAL_HINT_sum,dur_sd_prev3_25%,dur_sd_prev3_50%,dur_sd_prev3_75%,dur_sd_prev3_count,dur_sd_prev3_max,dur_sd_prev3_mean,dur_sd_prev3_min,dur_sd_prev3_std,dur_sd_prev3_sum,dur_sd_prev5_25%,dur_sd_prev5_50%,dur_sd_prev5_75%,dur_sd_prev5_count,dur_sd_prev5_max,dur_sd_prev5_mean,dur_sd_prev5_min,dur_sd_prev5_std,dur_sd_prev5_sum,duration_sd_25%,duration_sd_50%,duration_sd_75%,duration_sd_count,duration_sd_max,duration_sd_mean,duration_sd_min,duration_sd_std,duration_sd_sum,error_count_last_5_25%,error_count_last_5_50%,error_count_last_5_75%,error_count_last_5_count,error_count_last_5_max,error_count_last_5_mean,error_count_last_5_min,error_count_last_5_std,error_count_last_5_sum,error_perc_25%,error_perc_50%,error_perc_75%,error_perc_count,error_perc_max,error_perc_mean,error_perc_min,error_perc_std,error_perc_sum,help_and_errors_count_25%,help_and_errors_count_50%,help_and_errors_count_75%,help_and_errors_count_count,help_and_errors_count_max,help_and_errors_count_mean,help_and_errors_count_min,help_and_errors_count_std,help_and_errors_count_sum,help_attempts_last_8_25%,help_attempts_last_8_50%,help_attempts_last_8_75%,help_attempts_last_8_count,help_attempts_last_8_max,help_attempts_last_8_mean,help_attempts_last_8_min,help_attempts_last_8_std,help_attempts_last_8_sum,numsteps_25%,numsteps_50%,numsteps_75%,numsteps_count,numsteps_max,numsteps_mean,numsteps_min,numsteps_std,numsteps_sum,pknow_25%,pknow_50%,pknow_75%,pknow_count,pknow_direct_25%,pknow_direct_50%,pknow_direct_75%,pknow_direct_count,pknow_direct_max,pknow_direct_mean,pknow_direct_min,pknow_direct_std,pknow_direct_sum,pknow_max,pknow_mean,pknow_min,pknow_std,pknow_sum,prob_first_att_25%,prob_first_att_50%,prob_first_att_75%,prob_first_att_count,prob_first_att_max,prob_first_att_mean,prob_first_att_min,prob_first_att_std,prob_first_att_sum,prob_step_last_5_25%,prob_step_last_5_50%,prob_step_last_5_75%,prob_step_last_5_count,prob_step_last_5_max,prob_step_last_5_mean,prob_step_last_5_min,prob_step_last_5_std,prob_step_last_5_sum,step_first_att_25%,step_first_att_50%,step_first_att_75%,step_first_att_count,step_first_att_max,step_first_att_mean,step_first_att_min,step_first_att_std,step_first_att_sum,wrong_attempts_25%,wrong_attempts_50%,wrong_attempts_75%,wrong_attempts_count,wrong_attempts_max,wrong_attempts_mean,wrong_attempts_min,wrong_attempts_std,wrong_attempts_sum
114077,stu_KTYGY4827T,N,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.6,0.0,0.5477225575051662,3.0,0.0,0.0,0.0,5.0,1.0,0.2,0.0,0.447213595499958,1.0,0.0,0.0,0.0,5.0,1.0,0.2,0.0,0.447213595499958,1.0,-0.1708734083674288,-0.1706531912298736,-0.1706037151328898,5.0,-0.1704273540894156,-0.1707015567072361,-0.1709501147165726,0.0002111950199501,-0.8535077835361806,-0.2847346537985823,-0.2844730560444152,-0.2842863916622858,5.0,-0.2839918432958612,-0.2844534462485722,-0.2847812864417164,0.0003270802436969,-1.422267231242861,-0.0570422366422781,-0.0570392259264373,-0.0568220195047229,5.0,-0.0567424697017294,-0.0569469307597178,-0.0570887020234211,0.0001541978000171,-0.2847346537985892,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,5.0,0.3333333333333333,0.6,0.6,5.0,0.6,0.4666666666666667,0.2,0.1885618083164126,2.333333333333333,2.0,6.0,6.0,5.0,6.0,4.2,1.0,2.4899799195977463,21.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,1.8,1.0,0.447213595499958,9.0,0.588454229732667,0.6931217258518669,0.7977892219710669,2.0,-1.0,-1.0,0.483786733613467,5.0,0.902456718090267,-0.3227513096592532,-1.0,0.9391000601923136,-1.613756548296266,0.902456718090267,0.6931217258518669,0.483786733613467,0.2960443851028118,1.386243451703734,0.0,0.0,1.0,5.0,1.0,0.4,0.0,0.5477225575051662,2.0,2.0,2.0,3.0,5.0,3.0,2.4,2.0,0.5477225575051661,12.0,0.0,0.0,1.0,5.0,1.0,0.4,0.0,0.5477225575051662,2.0,2.0,6.0,6.0,5.0,6.0,4.2,1.0,2.4899799195977463,21.0
117908,stu_KTYGY4827T,N,0.0,0.0,1.0,5.0,1.0,0.4,0.0,0.5477225575051662,2.0,0.0,1.0,1.0,5.0,1.0,0.6,0.0,0.5477225575051662,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.1707472259213011,-0.1707387624645487,-0.1707227722181942,5.0,-0.1706367326499439,-0.1707256290530032,-0.1707826520110279,5.431680435875902e-05,-0.8536281452650161,-0.2846439308945794,-0.2846025837303658,-0.2845539104909396,5.0,-0.2844716510436893,-0.2845861117694768,-0.2846584826878099,7.581244395012533e-05,-1.422930558847384,-0.0569759674413824,-0.0569675039846299,-0.0568878538244417,5.0,-0.0567729113841197,-0.0569205167460745,-0.056998347095799,9.245857567420784e-05,-0.2846025837303729,3.0,3.0,4.0,5.0,5.0,3.4,2.0,1.140175425099138,17.0,0.360655737704918,0.360655737704918,0.4647887323943662,5.0,0.4647887323943662,0.3844150761753069,0.2711864406779661,0.0819597240321881,1.9220753808765343,22.0,22.0,33.0,5.0,33.0,25.2,16.0,7.52994023880668,126.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,5.0,8.0,4.2,1.0,3.4928498393145966,21.0,0.6276366147541395,0.670171046237639,0.7127054777211386,2.0,-1.0,-1.0,0.58510218327064,5.0,0.755239909204638,-0.3319315815049444,-1.0,0.9167659204128432,-1.659657907524722,0.755239909204638,0.670171046237639,0.58510218327064,0.1203055397435883,1.340342092475278,0.0,0.0,1.0,5.0,1.0,0.4,0.0,0.5477225575051662,2.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,1.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,33.0,5.0,33.0,25.2,16.0,7.52994023880668,126.0
120905,stu_DNXNA4590X,?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-0.1815202749323021,-0.1815202749323021,-0.1815202749323021,1.0,-0.1815202749323021,-0.1815202749323021,-0.1815202749323021,,-0.1815202749323021,-0.304655180324157,-0.304655180324157,-0.304655180324157,1.0,-0.304655180324157,-0.304655180324157,-0.304655180324157,,-0.304655180324157,-0.0616044832452183,-0.0616044832452183,-0.0616044832452183,1.0,-0.0616044832452183,-0.0616044832452183,-0.0616044832452183,,-0.0616044832452183,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.6515151515151515,0.6515151515151515,0.6515151515151515,1.0,0.6515151515151515,0.6515151515151515,0.6515151515151515,,0.6515151515151515,43.0,43.0,43.0,1.0,43.0,43.0,43.0,,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,,4.0,,,,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,43.0,43.0,43.0,1.0,43.0,43.0,43.0,,43.0
122746,stu_DNXNA4590X,N,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.1847063545408513,-0.1845554055841998,-0.184525719735854,4.0,-0.1845196811927412,-0.1846766686925056,-0.1850761824088816,0.0002678291479381,-0.7387066747700224,-0.3078954606090243,-0.3078535124729691,-0.3078453489865171,4.0,-0.3078277597192901,-0.3078872971225723,-0.3080144038250607,8.562360453529856e-05,-1.2315491884902892,-0.0617469909131923,-0.0616640401433935,-0.0614998444069351,4.0,-0.0612549982980541,-0.0615827951767339,-0.0617481021220944,0.000232104648125,-0.2463311807069357,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0804093567251462,0.1052631578947368,4.0,0.1052631578947368,0.0665204678362573,0.0,0.0501570666620129,0.2660818713450292,0.75,1.5,2.0,4.0,2.0,1.25,0.0,0.957427107756338,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,,,,0.0,,,,0.0,,,,,,,,,,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.75,1.5,2.0,4.0,2.0,1.25,0.0,0.957427107756338,5.0
127212,stu_DNXNA4590X,N,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.185272096336283,-0.185247815447027,-0.1852265757610821,8.0,-0.1851870693603776,-0.1852503570937044,-0.1853216036171066,4.187338218056799e-05,-1.4820028567496355,-0.3087541082983502,-0.3087325566941169,-0.3087150941436944,8.0,-0.308668301526724,-0.3087366774271289,-0.3088320586280894,5.068203101025582e-05,-2.469893419417032,-0.0617688349408209,-0.0617592434534552,-0.0617430042075698,8.0,-0.061719951496574,-0.0617558927687174,-0.061782257174665,2.1913832910514663e-05,-0.4940471421497399,0.0,0.0,0.0,8.0,1.0,0.125,0.0,0.3535533905932738,1.0,0.0,0.0,0.067251461988304,8.0,0.1428571428571428,0.0383249791144528,0.0,0.0582770393246883,0.3065998329156224,0.0,0.0,1.25,8.0,3.0,0.75,0.0,1.164964745021435,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,1.25,8.0,3.0,0.75,0.0,1.164964745021435,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,8.0,3.0,0.75,0.0,1.164964745021435,6.0
131370,stu_ZSIQB4429L,N,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.6,0.0,0.5477225575051662,3.0,0.0,0.0,0.0,5.0,1.0,0.2,0.0,0.447213595499958,1.0,-0.1706111211976199,-0.1553119701436564,-0.1550423959721273,5.0,-0.1450488320643356,-0.1593373238371732,-0.1706722998081268,0.0111174531936592,-0.7966866191858663,-0.268929918436976,-0.2589673226493635,-0.2588005020264411,5.0,-0.2586075431736427,-0.2628908887723342,-0.2691491575752475,0.0056149018706935,-1.314454443861671,-0.0568351123765357,-0.0567847773432781,-0.0567739337660288,5.0,-0.0414836848628202,-0.0537859836873951,-0.0570524100883129,0.0068781155236674,-0.2689299184369759,3.0,3.0,3.0,5.0,3.0,2.8,2.0,0.4472135954999578,14.0,0.656,0.656,0.656,5.0,0.656,0.656,0.656,0.0,3.28,82.0,82.0,82.0,5.0,82.0,82.0,82.0,0.0,410.0,0.0,0.0,0.0,5.0,1.0,0.2,0.0,0.447213595499958,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,20.0,,,,0.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0,-1.0,0.0,-4.0,,,,,,0.0,0.0,0.0,5.0,1.0,0.2,0.0,0.447213595499958,1.0,2.0,3.0,4.0,5.0,4.0,2.8,1.0,1.3038404810405295,14.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,5.0,82.0,82.0,82.0,0.0,410.0
133519,stu_ZSIQB4429L,N,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.1707802028721303,-0.1704250046894177,-0.1702871515703479,6.0,-0.1702612856136998,-0.1705477959692005,-0.1710356780256421,0.0003304388554847,-1.023286775815203,-0.2842584276476843,-0.2842465896812549,-0.2837945569331502,6.0,-0.2834631057110948,-0.284053204661665,-0.284456689909443,0.0003985802359056,-1.70431922796999,-0.0570173460317491,-0.0569046959432074,-0.0566307062102001,6.0,-0.0563542541801755,-0.0568018240149364,-0.0570530256625672,0.0002857556250557,-0.3408109440896186,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1346153846153846,0.3719951923076923,6.0,0.5714285714285714,0.2078182234432234,0.0,0.2469511684017325,1.2469093406593406,0.0,7.0,18.5,6.0,26.0,10.0,0.0,11.593101396951552,60.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,6.0,0.7,0.7,0.7,1.0,0.7,0.7,0.7,1.0,0.7,0.7,0.7,,0.7,0.7,0.7,0.7,,0.7,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.1666666666666666,0.0,0.408248290463863,1.0,0.0,7.0,18.5,6.0,26.0,10.0,0.0,11.593101396951552,60.0
134272,stu_ZSIQB4429L,N,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.1707333955528687,-0.1706861028769835,-0.1705616384979452,6.0,-0.1705058106482644,-0.1706523567806822,-0.1707668141320987,0.0001107179149874,-1.0239141406840933,-0.284431463202982,-0.2843642117156969,-0.2842295193336638,6.0,-0.2841342237039075,-0.284354646638822,-0.2846267304592342,0.0001779361012723,-1.7061278798329322,-0.0569581680375688,-0.0569299581635677,-0.0568442512866192,6.0,-0.0567757331369261,-0.05690041059936,-0.0569835604755598,8.3420855758179e-05,-0.3414024635961604,0.0,0.5,1.0,6.0,1.0,0.5,0.0,0.5477225575051661,3.0,0.0,0.0454545454545454,0.2805397727272727,6.0,0.3636363636363636,-0.0336174242424242,-1.0,0.5003756874574192,-0.2017045454545454,0.0,1.0,11.0,5.0,12.0,4.8,0.0,6.1400325732035,24.0,0.0,0.0,0.0,6.0,1.0,0.1666666666666666,0.0,0.408248290463863,1.0,1.0,1.0,1.0,6.0,1.0,0.6666666666666666,-1.0,0.816496580927726,4.0,0.9863923624780756,0.991271129790536,0.9943215689839204,3.0,0.4861351963742112,0.9863923624780756,0.9927963493872284,4.0,0.997372008177305,0.492539183283364,-1.0,0.9950475574344833,1.970156733133456,0.997372008177305,0.9900522443778188,0.981513595165615,0.0079991610215907,2.970156733133456,1.0,1.0,1.0,6.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.5,6.0,12.0,3.8333333333333335,-1.0,5.980523945831725,23.0
134535,stu_ZSIQB4429L,N,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.1708684430738947,-0.1707048068639418,-0.1702396458110669,8.0,-0.1702396458110669,-0.170653003922847,-0.1711625336738991,0.000389039113363,-1.365224031382776,-0.2845666054277405,-0.284348088405421,-0.2842171249828131,8.0,-0.2836447474679876,-0.2843416959035492,-0.2848785950329859,0.0004381708718339,-2.274733567228394,-0.0570543515148073,-0.0570543515148073,-0.0569558004442829,8.0,-0.0561309427814523,-0.0568897801055065,-0.0570543515148073,0.0003359807501934,-0.455118240844052,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.17068345323741,0.2096223021582733,0.225,8.0,0.5203761755485894,0.2229831730227103,0.1,0.1311249856764541,1.783865384181683,23.5,31.5,36.0,8.0,166.0,44.25,13.0,50.10774106149383,354.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,8.0,0.938873629318011,0.9726045840954124,0.9918928894075336,8.0,0.938873629318011,0.9726045840954124,0.9918928894075336,8.0,0.997782268121359,0.949769173204672,0.841176470588236,0.0614454402748254,7.598153385637376,0.997782268121359,0.949769173204672,0.841176470588236,0.0614454402748254,7.598153385637376,0.0,0.0,1.0,8.0,1.0,0.375,0.0,0.5175491695067657,3.0,2.75,3.0,3.0,8.0,4.0,2.875,2.0,0.6408699444616557,23.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,23.5,31.5,36.0,8.0,166.0,44.25,13.0,50.10774106149383,354.0
134765,stu_ZSIQB4429L,N,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,4.0,1.0,0.75,0.0,0.5,3.0,0.0,0.0,0.25,4.0,1.0,0.25,0.0,0.5,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.1707635468533642,-0.1705949742114103,-0.1704266975186171,4.0,-0.1704237498649762,-0.170595270160571,-0.1707673823544873,0.0001958031782863,-0.6823810806422843,-0.284211194161632,-0.2829565354516509,-0.2816880381589139,4.0,-0.2816426158817245,-0.282942696868895,-0.2842151006905537,0.001466448120724,-1.1317707874755802,-0.0569822227853532,-0.0569780439832037,-0.056848051273843,4.0,-0.0564676618985687,-0.0568522300759926,-0.0569851704389942,0.0002564140751061,-0.2274089203039704,2.0,2.5,3.0,4.0,3.0,2.5,2.0,0.5773502691896257,10.0,0.0,0.1458333333333333,0.2916666666666667,4.0,0.2916666666666667,0.1458333333333333,0.0,0.1683938285136408,0.5833333333333334,0.0,3.5,7.0,4.0,7.0,3.5,0.0,4.041451884327381,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,1.1547005383792517,8.0,,,,0.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,-2.0,,,,,,0.0,0.5,1.0,4.0,1.0,0.5,0.0,0.5773502691896257,2.0,2.0,2.5,3.0,4.0,3.0,2.5,2.0,0.5773502691896257,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,7.0,4.0,7.0,3.5,0.0,4.041451884327381,14.0
134979,stu_ZSIQB4429L,N,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,7.0,1.0,0.7142857142857143,0.0,0.4879500364742666,5.0,0.0,0.0,0.5,7.0,1.0,0.2857142857142857,0.0,0.4879500364742666,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.170792573547049,-0.1702871397323815,-0.1685307169773259,7.0,56.92484786281675,7.986393086908817,-0.1711625336738991,21.57983017505785,55.904751608361714,-0.2833328644044391,-0.2822679919722533,56.81141146157659,7.0,56.81154892404277,24.185817570003188,-0.2847151363925286,30.51849147147824,169.3007229900223,-0.0570540910795458,-0.0568696792385094,-0.056708730246936,7.0,-0.054928584207156,-0.0566254653733481,-0.0570543515148073,0.0007643763830933,-0.3963782576134367,1.5,2.0,2.0,7.0,2.0,1.5714285714285714,0.0,0.7867957924694432,11.0,0.0,0.0,0.2088607594936709,7.0,0.4177215189873418,0.1193490054249547,0.0,0.2038272304259595,0.8354430379746836,0.0,0.0,16.5,7.0,33.0,9.428571428571429,0.0,16.102351203650798,66.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0,3.0,1.5714285714285714,1.0,0.9759000729485332,11.0,0.920419840402383,0.920419840402383,0.920419840402383,1.0,-1.0,-1.0,-0.0397900797988085,3.0,0.920419840402383,-0.3598600531992056,-1.0,1.108754911813414,-1.0795801595976169,0.920419840402383,0.920419840402383,0.920419840402383,,0.920419840402383,0.5,1.0,1.0,7.0,1.0,0.7142857142857143,0.0,0.4879500364742665,5.0,1.0,1.0,1.0,7.0,2.0,1.1428571428571428,1.0,0.3779644730092273,8.0,0.0,1.0,1.0,7.0,1.0,0.5714285714285714,0.0,0.5345224838248488,4.0,0.0,0.0,16.5,7.0,33.0,9.428571428571429,0.0,16.102351203650798,66.0
135180,stu_ZSIQB4429L,N,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,4.0,1.0,0.5,0.0,0.5773502691896257,2.0,0.0,0.5,1.0,4.0,1.0,0.5,0.0,0.5773502691896257,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.1638155957586836,-0.1614028169549528,-0.161315393572872,4.0,-0.1611985173303151,-0.1637281723766029,-0.1709085382661909,0.0047880428248283,-0.6549126895064117,-0.275402433123921,-0.2753446283338465,-0.2753066166236418,4.0,-0.2753055156927639,-0.2753644214137164,-0.2754629132944086,7.480712628020097e-05,-1.1014576856548657,-0.0569812402341396,-0.0569278510055432,-0.0545094491677584,4.0,-0.0473428153192285,-0.0545628383963548,-0.0570528362551043,0.0048137696653804,-0.2182513535854194,1.75,2.0,2.0,4.0,2.0,1.75,1.0,0.5,7.0,0.5,0.6666666666666666,0.6666666666666666,4.0,0.6666666666666666,0.5,0.0,0.3333333333333333,2.0,1.5,2.0,2.0,4.0,2.0,1.5,0.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.5,3.0,3.0,4.0,3.0,2.5,1.0,1.0,10.0,,,,0.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,0.0,-2.0,,,,,,0.0,0.5,1.0,4.0,1.0,0.5,0.0,0.5773502691896257,2.0,0.75,1.5,2.0,4.0,2.0,1.25,0.0,0.957427107756338,5.0,0.0,0.5,1.0,4.0,1.0,0.5,0.0,0.5773502691896257,2.0,1.5,2.0,2.0,4.0,2.0,1.5,0.0,1.0,6.0
135260,stu_ZSIQB4429L,N,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.1710615321443239,-0.1710471371771457,-0.1707440852365544,7.0,-0.1706498550237768,-0.1709240155617283,-0.1711598819694189,0.0002036749494603,-1.196468108932098,-0.2849590695287718,-0.2847585107015257,-0.2847495611989051,7.0,-0.2846842156242151,-0.2848589575378168,-0.2851527149836231,0.0001803130295166,-1.9940127027647176,-0.0570537596164858,-0.0570512262916699,-0.0569429325747742,7.0,-0.05674793759175,-0.0569781285401068,-0.0570543515148073,0.000114076943226,-0.3988468997807476,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4177215189873418,-0.0831826401446654,-1.0,0.4332158442152967,-0.5822784810126582,0.0,0.0,0.0,6.0,33.0,5.5,0.0,13.47219358530748,33.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,0.7142857142857143,-1.0,0.7559289460184545,5.0,0.999908008111188,0.999908008111188,0.999908008111188,1.0,-1.0,-1.0,-4.599594440601873e-05,3.0,0.999908008111188,-0.3333639972962707,-1.0,1.154647426837483,-1.000091991888812,0.999908008111188,0.999908008111188,0.999908008111188,,0.999908008111188,1.0,1.0,1.0,7.0,1.0,0.8571428571428571,0.0,0.3779644730092272,6.0,1.0,1.0,1.0,7.0,1.0,0.8571428571428571,0.0,0.3779644730092272,6.0,0.0,1.0,1.0,7.0,1.0,0.5714285714285714,0.0,0.5345224838248488,4.0,0.0,0.0,0.0,7.0,33.0,4.571428571428571,-1.0,12.541360144964912,32.0
136476,stu_ZSIQB4429L,N,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.1704388906240393,-0.1703428728783309,-0.1702337031519194,4.0,-0.1701123166441528,-0.1703297208976278,-0.1705208211896969,0.0001766081699425,-0.6813188835905115,-0.2841761064291337,-0.2840487299103539,-0.2839159434409158,4.0,-0.283833728764064,-0.2840433199596957,-0.2842420912540109,0.0001877121781427,-1.1361732798387827,-0.0569682066331009,-0.0567658839488569,-0.0565660709134959,4.0,-0.0565527532012629,-0.0567683935977399,-0.056989053291983,0.0002391275251005,-0.2270735743909598,0.0,0.5,1.0,4.0,1.0,0.5,0.0,0.5773502691896257,2.0,-0.25,0.0,0.0833333333333333,4.0,0.3333333333333333,-0.1666666666666666,-1.0,0.5773502691896257,-0.6666666666666667,0.0,0.0,1.5,3.0,3.0,1.0,0.0,1.7320508075688772,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,4.0,1.0,0.5,-1.0,1.0,2.0,0.8390178745762572,0.8717216312611105,0.9044253879459636,2.0,-0.096842941054298,0.806314117891404,0.8717216312611105,3.0,0.937129144630817,0.2478144208407403,-1.0,1.0826166285665448,0.7434432625222209,0.937129144630817,0.8717216312611105,0.806314117891404,0.0925001924885385,1.743443262522221,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,4.0,0.75,1.0,1.25,4.0,2.0,1.0,0.0,0.816496580927726,4.0,0.75,1.0,1.0,4.0,1.0,0.75,0.0,0.5,3.0,-0.25,0.0,0.75,4.0,3.0,0.5,-1.0,1.7320508075688772,2.0
